route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
352,0000000072024090920250627,0003253192024090920250627,Trento Ftm,1,
80,0000004512024090920250627,0003203552024090920250627,Trento. Autostazione,1,SHAPE00165
181,0000000062024102120250627,0003265202024102120250627,Trento. Autostazione,1,SHAPE00509
196,0000006462024090920250627,0003213542024090920250627,Rovereto. Staz. Fs,1,SHAPE00349
1,0000000022024090920250627,0003195892024090920250627,Penia. Str. Pian Trevisan,0,SHAPE00758
233,0000000052024090920250627,0003221572024090920250627,Brentonico,1,SHAPE01863
503,0000000052024090920250627,0003216622024090920250627,Avio-Carabinieri,0,SHAPE00142
368,0000000062024090920250627,0003243662024090920250627,Sfruz,0,SHAPE01901
220,0000000092024090920250627,0003221432024090920250627,Rovereto. Via Manzoni,1,SHAPE00982
634,0000000022024090920250627,0003217112024090920250627,Bolognano,0,SHAPE01105
638,0000004512024090920250627,0003260922024090920250627,Cavalese. Autostazione,0,SHAPE00167
186,0000000022024090920250627,0003222232024090920250627,Trento. Autostazione,1,SHAPE00005
340,0000000022024090920250627,0003199422024090920250627,Mezzolombardo,1,SHAPE00410
366,0000000072024090920250627,0003242772024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00010
375,0000000052024090920250627,0003241152024090920250627,Cles. Piazza Fiera,1,SHAPE02590
375,0000000062024091720250627,0003263052024091720250627,Dermulo,1,SHAPE01439
717,0000000072024090920250627,0003235492024090920250627,Trento. Staz. Fs,1,SHAPE00059
60,0000000022024090920250627,0003196492024090920250627,Verla,1,SHAPE00383
181,0000000022024090920250627,0003216002024090920250627,Nomi,0,SHAPE01877
175,0000000022024090920250627,0003204822024090920250627,V.Cavedine. Via S.Udalrico,0,SHAPE01932
423,0000000012024090920250627,0003255512024090920250627,Riva Del G. Autostazione,0,SHAPE00421
549,0000000062024090920250627,0003233362024090920250627,Buss,0,SHAPE00114
134,0000000072024090920250627,0003205012024090920250627,Trento. Autostazione,1,SHAPE00259
3,0000000062024090920250627,0003194872024090920250627,Valda. Piazza Melari 4,0,SHAPE01835
138,0000000052024090920250627,0003232252024090920250627,Faida,0,SHAPE00208
366,0000000072024090920250627,0003252612024090920250627,Cles. Autostazione,0,SHAPE00443
153,0000000022024090920250627,0003201202024090920250627,Riva Del G.Autostazione,1,SHAPE01130
171,0000000022024090920250627,0003201472024090920250627,Riva Del G.Autostazione,1,SHAPE00274
357,0000000072024090920250627,0003248742024090920250627,Cles. Autostazione,1,SHAPE00121
366,0000000052024090920250627,0003242682024090920250627,Cles. Autostazione,0,SHAPE01451
55,0000000022024090920250627,0003197462024090920250627,Penia. Str. Pian Trevisan,0,SHAPE02011
86,0000004512024090920250627,0003226742024090920250627,Olle,0,SHAPE00039
90,0000000042024090920250627,0003227282024090920250627,Barco,0,SHAPE00586
345,0000000042024090920250627,0003240962024090920250627,Molveno,0,SHAPE00340
717,0000000072024093020241130,0003263982024093020241130,Trento. Staz. Fs,1,SHAPE00059
316,0000000402024090920250627,0003191772024090920250627,Falcade,0,SHAPE00084
215,0000000072024090920250627,0003224662024090920250627,Pian Delle Fugazze,0,SHAPE00907
713,0000000062024102120250627,0003264892024102120250627,Cles. Autostazione,1,SHAPE00056
417,0000000052024090920250627,0003253902024090920250627,S.Martino di Arco,0,SHAPE01174
80,0000000052024090920250627,0003207862024090920250627,M. Terlago. Htl 2 Laghi,0,SHAPE02400
171,0000000062024090920250627,0003201772024090920250627,Condino Albergo Corona.,0,SHAPE00173
215,0000000022024090920250627,0003214962024090920250627,Speccheri. Bivio,1,SHAPE00515
215,0000000042024090920250627,0003215462024090920250627,Pozzacchio,0,SHAPE00416
507,0000000042024090920250627,0003216492024090920250627,Avio. Via M.Baldo,0,SHAPE01255
161,0000000042024090920250627,0003209782024090920250627,Ponte Arche Autostazione,1,SHAPE00694
395,0000000022024090920250627,0003248282024090920250627,Toss,0,SHAPE00616
69,0000000052024090920250627,0003228032024090920250627,Montesover,0,SHAPE03292
153,0000000062024090920250627,0003210282024090920250627,Doss,1,SHAPE01689
194,0000000042024090920250627,0003220712024090920250627,Trento. Autostazione,0,SHAPE01189
120,0000000052024090920250627,0003193982024090920250627,Trento. Autostazione,1,SHAPE00821
520,0000000022024090920250627,0003232382024090920250627,Trento. Autostazione,1,SHAPE01225
366,0000000822024090920250627,0003242742024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00010
354,0000000052024090920250627,0003243922024090920250627,Mechel,0,SHAPE00031
161,0000006372024090920250627,0003208302024090920250627,Molveno,0,SHAPE02461
352,0000000022024090920250627,0003253022024090920250627,Trento Ftm,1,
364,0000000092024090920250627,0003241802024090920250627,Cles. Autostazione,1,SHAPE01242
693,0000000022024090920250627,0003259172024090920250627,Trento. Staz. Fs,1,
71,0000000022024090920250627,0003202822024090920250627,Trento. Autostazione,1,SHAPE00080
375,0000000062024090920250627,0003245622024090920250627,Fondo. Via Garibaldi,0,SHAPE00361
80,0000000062024090920250627,0003205262024090920250627,Trento. Autostazione,1,SHAPE00165
3,0000000042024090920250627,0003194692024090920250627,Trento. Autostazione,1,SHAPE00873
326,0000006202024120820250316,0003245552024120820250316,Male',1,SHAPE00237
151,0000000092024090920250627,0003196552024090920250627,Trento. Autostazione,1,SHAPE02161
717,0000000072024090920250627,0003235502024090920250627,Bassano Del Grappa,0,SHAPE00324
188,0000000042024090920250627,0003230212024090920250627,Levico T. Via Avancini,0,SHAPE00089
132,0000000022024090920250627,0003226832024090920250627,Ronchi Valsugana,0,SHAPE00389
84,0000000092024090920250627,0003226052024090920250627,Centrale di Bedollo,1,SHAPE00268
110,0000000072024090920250627,0003220282024090920250627,Rovereto. Via Manzoni,0,SHAPE00040
366,0000000062024090920250627,0003243152024090920250627,Mezzocorona-Staz.Fs,1,SHAPE03164
326,0000000092024090920250627,0003245742024090920250627,Belvedere,0,SHAPE00281
55,0000000822024102120250627,0003265242024102120250627,Trento. Autostazione,1,SHAPE01034
171,0000000062024090920250627,0003211082024090920250627,Pregasina,0,SHAPE00315
120,0000000042024090920250627,0003194492024090920250627,Sover,0,SHAPE03018
196,0000000052024090920250627,0003221762024090920250627,Mezzomonte,1,SHAPE02153
375,0000000092024090920250627,0003241322024090920250627,Cles. Autostazione,1,SHAPE00235
364,0000000072024090920250627,0003241992024090920250627,Fondo. Via Garibaldi,0,SHAPE00956
638,0000000012024090920250627,0003261032024090920250627,Ora-Staz. Fs,1,SHAPE00063
203,0000000022024090920250627,0003215392024090920250627,Ometto,0,SHAPE03090
171,0000000062024090920250627,0003201572024090920250627,Baitoni,0,SHAPE03194
76,0000000072024090920250627,0003207012024090920250627,Viote,0,SHAPE00186
417,0000000042024090920250627,0003255762024090920250627,Torbole,1,SHAPE02993
401,0000000022024090920250627,0003248032024090920250627,Tres,0,SHAPE00241
604,0000000072024090920250627,0003196012024090920250627,Cavalese. Autostazione,1,SHAPE00436
231,0000000062024090920250627,0003219532024090920250627,Rovereto. Sc.Medie Negrelli,1,SHAPE03466
638,0000000022024090920250627,0003260852024090920250627,Ora-Staz. Fs,1,SHAPE00063
503,0000000092024090920250627,0003216932024090920250627,Ala. Staz. Fs.,0,SHAPE00738
618,0000000042024090920250627,0003238782024090920250627,Mis,1,SHAPE02902
120,0000000072024090920250627,0003194202024090920250627,Cavalese. Autostazione,0,SHAPE01720
7,0000000022024090920250627,0003191872024090920250627,Sicina,0,SHAPE00590
188,0000000022024090920250627,0003229962024090920250627,Levico T. Via Avancini,0,SHAPE00089
693,0000000022024090920250627,0003259862024090920250627,Trento. Staz. Fs,1,
80,0000000052024090920250627,0003203512024090920250627,M. Terlago. Htl 2 Laghi,0,SHAPE00179
231,0000005902024122320250214,0003221642024122320250214,Brentonico,1,SHAPE02334
368,0000000052024090920250627,0003243622024090920250627,Sfruz,0,SHAPE03051
157,0000000072024090920250627,0003203982024090920250627,Tione. Autostazione,1,SHAPE00847
175,0000000022024090920250627,0003204582024090920250627,Vigo Cavedine,0,SHAPE01646
345,0000000072024090920250627,0003240922024090920250627,Mezzolombardo,1,SHAPE00283
200,0000005902024090920250627,0003214332024090920250627,Pilcante,0,SHAPE00257
188,0000004512024090920250627,0003229762024090920250627,Levico T. Via Avancini,0,SHAPE00089
494,0000000022024090920250627,0003232432024090920250627,Baselga. Municipio,0,SHAPE01529
215,0000000042024090920250627,0003215492024090920250627,Rovereto. Via Manzoni,1,SHAPE00061
300,0000000062024090920250627,0003199152024090920250627,Civezzano. Scuola Media,0,SHAPE00192
177,0000000092024090920250627,0003227522024090920250627,Kamauz,0,SHAPE03094
231,0000000052024090920250627,0003219382024090920250627,Saccone,0,SHAPE02354
181,0000000042024090920250627,0003216042024090920250627,Trento. Autostazione,1,SHAPE01323
397,0000000022024090920250627,0003243802024090920250627,Portolo,0,SHAPE00358
345,0000000022024090920250627,0003240392024090920250627,Molveno,0,SHAPE00032
634,0000000042024090920250627,0003217852024090920250627,Trento. Autostazione,1,SHAPE00180
164,0000000052024090920250627,0003208222024090920250627,Strada,1,SHAPE03474
423,0000000022024090920250627,0003255652024090920250627,Riva Del G. Autostazione,0,SHAPE00421
640,0000000042024090920250627,0003234392024090920250627,Via S.Pietro 82-Villa Rosa,0,SHAPE00207
55,0000000062024102120250627,0003265212024102120250627,S.Michele,0,SHAPE00712
116,0000000052024090920250627,0003238542024090920250627,Ronco Chiesa,0,SHAPE02034
520,0000000092024090920250627,0003228882024090920250627,Borgo V. Valli,0,SHAPE01378
520,0000000022024090920250627,0003228342024090920250627,Trento. Autostazione,1,SHAPE01482
309,0000000502024090920250627,0003232852024090920250627,Falesina,0,SHAPE01679
636,0000000072024090920250627,0003213082024090920250627,Campo Carlo Magno,0,SHAPE00334
134,0000000072024090920250627,0003205292024090920250627,Trento. Autostazione,1,SHAPE00087
120,0000000052024090920250627,0003193962024090920250627,Civezzano. Scuola Media,1,SHAPE01682
130,0000000022024090920250627,0003191732024090920250627,Fiera di Primiero,0,SHAPE00204
340,0000000022024090920250627,0003199382024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00897
368,0000000822024090920250627,0003251832024090920250627,Sfruz,0,SHAPE00008
634,0000000072024090920250627,0003217392024090920250627,Rovereto. Via Paoli,1,SHAPE01004
71,0000000022024090920250627,0003209432024090920250627,Ponte Arche Autostazione,1,SHAPE00033
332,0000006232024120820250316,0003244762024120820250316,Passo Tonale,0,SHAPE00050
309,0000000502024090920250627,0003233472024090920250627,Pergine V. Intermodale,1,SHAPE01320
520,0000000072024090920250627,0003228682024090920250627,Borgo V. Valli,0,SHAPE01378
640,0000000022024090920250627,0003234472024090920250627,Zivignago. Paese,0,SHAPE00309
90,0000000412024090920250627,0003227462024090920250627,Loc. Lochere,0,SHAPE00042
1,0000000022024090920250627,0003193052024090920250627,Trento. Autostazione,1,SHAPE01452
215,0000000052024090920250627,0003218982024090920250627,Pozzacchio,0,SHAPE00416
233,0000000092024090920250627,0003219482024090920250627,Crosano. Bivio,0,SHAPE01417
375,0000000062024090920250627,0003249112024090920250627,Fondo. Via Garibaldi,0,SHAPE01329
507,0000000052024090920250627,0003222342024090920250627,Ala. Staz. Fs.,0,SHAPE00661
110,0000000022024090920250627,0003216282024090920250627,Trento. Autostazione,1,SHAPE00065
366,0000000092024090920250627,0003242702024090920250627,Cles. Autostazione,0,SHAPE01623
120,0000000052024090920250627,0003197832024090920250627,Trento. Staz. Fs,1,SHAPE03217
90,0000000092024090920250627,0003227302024090920250627,Barco,0,SHAPE00586
343,0000000042024090920250627,0003197502024090920250627,Mezzocorona Ferr.,1,SHAPE00141
186,0000000052024090920250627,0003221922024090920250627,Trento. Autostazione,1,SHAPE02903
634,0000000072024090920250627,0003225222024090920250627,Bolognano,0,SHAPE01841
132,0000006372024090920250627,0003231022024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE00284
638,0000000042024090920250627,0003260812024090920250627,Ora-Staz. Fs,1,SHAPE00063
194,0000000062024090920250627,0003215672024090920250627,Aldeno,0,SHAPE01083
552,0000000052024090920250627,0003230502024090920250627,Roncogno,0,SHAPE00872
336,0000006232024120820250316,0003246432024120820250316,Fucine,1,SHAPE00018
423,0000000022024090920250627,0003255472024090920250627,Riva Del G. Autostazione,0,SHAPE00421
215,0000000042024090920250627,0003215502024090920250627,Pozzacchio,0,SHAPE00416
332,0000000042024090920250627,0003244812024090920250627,Vermiglio. Nord,0,SHAPE00473
171,0000000062024090920250627,0003208772024090920250627,Riva Del G.Autostazione,1,SHAPE02224
71,0000000022024090920250627,0003206832024090920250627,Tione. Autostazione,0,SHAPE00401
638,0000000042024090920250627,0003260682024090920250627,Cavalese. Autostazione,0,SHAPE00167
110,0000000072024090920250627,0003217492024090920250627,Rovereto. Via Manzoni,0,SHAPE00040
366,0000000022024090920250627,0003243112024090920250627,Dercolo. Bivio,0,SHAPE01959
171,0000000062024090920250627,0003201792024090920250627,Tiarno di Sopra,0,SHAPE01903
717,0000000022024093020241130,0003263872024093020241130,Primolano. Staz. Fs,1,SHAPE00438
181,0000000022024090920250627,0003221722024090920250627,Cimone. Bivio Pietra,1,SHAPE00345
693,0000000022024090920250627,0003259832024090920250627,Borgo Valsugana-C.Intermodale,0,
157,0000000072024090920250627,0003210402024090920250627,Tione. Autostazione,1,SHAPE00196
196,0000000062024090920250627,0003222822024090920250627,Rovereto. Staz. Fs,1,SHAPE00960
177,0000000092024090920250627,0003227402024090920250627,Roveda. Bivio,1,SHAPE00242
194,0000000052024090920250627,0003219642024090920250627,Aldeno,0,SHAPE01700
110,0000000052024090920250627,0003220262024090920250627,Rovereto. Via Manzoni,0,SHAPE00040
71,0000000022024090920250627,0003207052024090920250627,Tione. Autostazione,0,SHAPE00587
330,0000000062024090920250627,0003245992024090920250627,Male',1,SHAPE00027
134,0000000072024090920250627,0003206312024090920250627,Riva Del G. Viale Martiri,0,SHAPE01640
345,0000000052024090920250627,0003240852024090920250627,Mezzolombardo,1,SHAPE00283
134,0000000042024090920250627,0003210542024090920250627,Riva Del G.Autostazione,0,SHAPE00149
503,0000000052024090920250627,0003216972024090920250627,Avio-Carabinieri,0,SHAPE00901
151,0000000062024090920250627,0003195502024090920250627,Bosco di Civezzano,0,SHAPE02064
520,0000000022024090920250627,0003229102024090920250627,Borgo V. Valli,0,SHAPE00788
638,0000000022024090920250627,0003260742024090920250627,Ora-Staz. Fs,1,SHAPE00063
634,0000000072024090920250627,0003220302024090920250627,Bolognano,0,SHAPE00124
117,0000004512024090920250627,0003192182024090920250627,Cavalese. Autostazione,0,SHAPE00529
63,0000000062024090920250627,0003194242024090920250627,Facendi. Via S.Antonio,0,SHAPE02844
357,0000000022024090920250627,0003248622024090920250627,Lanza di Rumo,0,SHAPE02814
7,0000000022024090920250627,0003191832024090920250627,Sicina,0,SHAPE00926
638,0000004512024090920250627,0003260612024090920250627,Ora-Staz. Fs,1,SHAPE00063
84,0000000092024090920250627,0003226022024090920250627,Regnana,0,SHAPE00072
215,0000000062024090920250627,0003219062024090920250627,Anghebeni,0,SHAPE02608
343,0000000052024090920250627,0003199482024090920250627,Faedo. Pineta,0,SHAPE01774
110,0000000072024090920250627,0003217222024090920250627,Trento. Autostazione,1,SHAPE00065
526,0000000062024090920250627,0003222442024090920250627,Luserna,0,SHAPE00755
345,0000005902024090920250627,0003241032024090920250627,Molveno,0,SHAPE00340
196,0000000022024090920250627,0003213642024090920250627,Folgaria. P.Le N.Unite,0,SHAPE02338
345,0000000052024090920250627,0003240372024090920250627,Trento. Autostazione,1,SHAPE03078
366,0000000052024090920250627,0003242672024090920250627,Cles. Autostazione,0,SHAPE02841
580,0000000052024090920250627,0003225182024090920250627,Ponzolotti,0,SHAPE01897
522,0000000072024090920250627,0003235252024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE00238
177,0000000402024090920250627,0003231222024090920250627,Pergine V. Intermodale,1,SHAPE00391
181,0000000042024090920250627,0003221862024090920250627,Trento. Autostazione,1,SHAPE02677
200,0000000062024090920250627,0003214372024090920250627,Pilcante,0,SHAPE00257
188,0000000042024090920250627,0003229722024090920250627,Tenna,1,SHAPE02341
71,0000000072024090920250627,0003207522024090920250627,Trento. Autostazione,1,SHAPE00080
336,0000000022024090920250627,0003244932024090920250627,Peio,0,SHAPE00275
116,0000000062024090920250627,0003236162024090920250627,Caoria,0,SHAPE01246
634,0000000042024090920250627,0003220792024090920250627,Bolognano,0,SHAPE00354
69,0000000072024090920250627,0003228262024090920250627,Baselga di Pine'. Lago,0,SHAPE02043
